date,swt,v,lh,sh,strat,t,rh,sp,cc,ws,sr,st7,st28,st100,st255,sm7,sm28,sm100,sm255,tp,pev,q_gwlf,doc_gwlf,fdom
2013-01-10,7.4207,62317837.6,-26.722467,-16.701924,0.163689,5.011249929,88.66963483,1010.857806,57.20833333,18.41147075,22.91666667,4.467499946,5.359166642,7.865416642,8.305,0.401875,0.4065,0.418458333,0.419,0.5,0.406304955,4.597,6.22,61.02898439
2013-01-11,7.308963,62312799.33,-37.476601,-33.466815,0.163699,5.407083308,92.81525083,1009.398899,74.29166667,13.90527307,26.54166667,4.807083308,5.302916567,7.519583233,8.288333333,0.39875,0.403041667,0.41625,0.419,0.6,0.217410631,3.845,6,61.10131803
2013-01-12,7.246026,62310323.38,-18.417933,-6.641407,0.163698,4.848749967,91.17227983,1010.461736,74.25,11.95004414,25.41666667,5.063333288,5.619583296,7.265416642,8.255,0.398041667,0.401583333,0.414083333,0.419,0.4,0.278179332,3.245,5.811,61.28379797
2013-01-13,7.144136,62317837.6,-22.570493,-17.309263,0.163679,4.742499948,92.30791396,1019.15477,93.25,11.17667085,21.375,3.944583271,4.807083271,7.004999888,8.246666667,0.405125,0.401916667,0.411875,0.419,3.1,0.251847235,2.746,5.645,61.49068943
2013-01-14,6.998654,62317837.6,-45.703842,-10.599108,0.163629,6.0549999,81.94925554,1015.31541,63.58333333,19.10605513,35.83333333,5.334166604,5.471666592,6.79875,8.205,0.412916667,0.411666667,0.411,0.418625,2.6,0.627136289,3.008,5.567,61.64370604
2013-01-15,6.808025,62317837.6,-28.10453,-27.891384,0.16364,3.492499975,88.07357533,1009.739922,93.58333333,10.78421925,16.75,3.392499971,4.642499938,6.621666617,8.177916667,0.408,0.409125,0.410041667,0.418,4.6,0.269031068,4.083,5.893,61.40952861
2013-01-16,6.745657,62317837.6,-22.967686,-24.091986,0.400463,5.444583313,94.02127954,1005.753534,94.83333333,10.66460067,11,4.902916642,4.757083308,6.404999925,8.144583438,0.414416667,0.416041667,0.410291667,0.418,1.5,0.182979838,4.199,6.042,61.74006923
2013-01-17,6.782626,62317837.6,-7.81562,0.719956,0.35177,6.129999925,93.81321358,1002.269106,98.16666667,15.93511503,27.54166667,5.294583308,5.186249913,6.284166667,8.102917146,0.409208333,0.411458333,0.410208333,0.418,7.1,0.301320673,8.371,7.875,61.80407216
2013-01-18,6.792496,62317837.6,-12.061931,-6.861261,0.159635,5.907083333,95.99546029,988.4226654,90.79166667,8.933352246,19.375,6.232083271,5.992499963,6.288333333,8.055,0.427,0.4275,0.419916667,0.418,21.2,0.218463727,24.007,10.163,60.86389174
2013-01-19,6.68098,62317837.6,-35.647393,-37.115957,0.163693,3.542499963,93.36325808,995.46611,48.375,10.73644685,35.45833333,4.532083292,5.14874995,6.28625,8.019583333,0.415541667,0.419625,0.422833333,0.41875,0.2,0.251771598,7.53,7.505,60.7283732
2013-01-20,6.522097,62317837.6,-62.298474,-48.961314,0.1637,1.398750025,85.12269563,995.3150613,59.375,17.78449567,40.79166667,2.790416608,3.313333275,6.075833258,7.982083333,0.40625,0.411583333,0.420958333,0.419,0,0.421113729,5.137,6.265,61.16828964
2013-01-21,6.435361,62313432.63,-32.794119,-27.624289,0.163699,1.505000013,89.12642646,992.8685404,95.125,11.6545545,30.125,2.194583325,2.604999954,5.69874995,7.936249888,0.4005,0.405916667,0.418833333,0.419,0,0.298526071,4.207,5.82,61.26515581
2013-01-22,6.296648,62317837.6,-24.005264,-26.461315,0.163661,0.250833344,96.38274038,998.7014292,81.41666667,7.546874308,42.45833333,0.980000011,2.225833308,5.342499938,7.882083171,0.398583333,0.402666667,0.4165,0.419,0.9,0.240851266,3.796,5.589,61.29349568
2013-01-23,6.164503,62311933.84,-43.963596,-40.076924,0.163699,1.761249979,89.73722813,1004.638402,42.66666667,13.80013045,43,1.892500006,2.284166654,5.0049999,7.82375,0.395375,0.40025,0.414083333,0.419,0,0.342507773,3.177,5.485,61.39009313
2013-01-24,5.99613,62317837.6,-48.455257,-51.074047,0.163694,2.346666643,92.58838408,1010.292338,74.625,13.64657807,29.66666667,2.296666652,2.259166633,4.748749938,7.757083333,0.394291667,0.397541667,0.41175,0.419,1.3,0.254714494,2.808,5.392,61.44753979
2013-01-25,5.985524,62317837.6,-20.317339,11.311199,0.159962,7.257083321,90.673958,998.8657479,89.75,21.05001258,10.91666667,5.359166617,4.004999958,4.665416429,7.686249888,0.4165,0.410666667,0.41,0.419,6.4,0.383991292,5.335,6.573,61.44170736
2013-01-26,6.134706,62317837.6,-16.339152,16.101751,0.377373,6.729999983,87.17027621,993.4823879,77,20.20429444,15.54166667,5.207083263,4.788333271,4.798749988,7.623749888,0.416083333,0.416875,0.41075,0.419,15,0.400003845,15.584,8.905,61.31148945
2013-01-27,6.017308,62317837.6,-30.326554,-16.930089,0.163594,4.704999975,81.05166742,983.8605979,77.91666667,28.64524958,31.29166667,4.467499967,5.015416604,4.977916617,7.565416667,0.420166667,0.422958333,0.418708333,0.419,3.4,0.812903174,11.354,8.05,61.1066323
2013-01-28,6.092278,62317837.6,-9.730172,28.016374,0.300427,7.698749971,80.66153683,986.0124242,82.375,35.30305821,28.08333333,5.786249896,5.004999913,5.088333283,7.51125,0.420458333,0.422375,0.420416667,0.419,12.7,1.047253074,9.01,7.393,60.48400904
2013-01-29,6.171436,62317837.6,-8.151699,29.002752,0.486806,8.484166642,82.61284538,987.5930396,81.25,27.08605004,19.375,7.171666604,6.213333296,5.302916617,7.459166667,0.418708333,0.421291667,0.422,0.419,4,0.816074651,10.35,7.898,60.53770987
2013-01-30,6.135092,62317837.6,-23.757182,7.871804,0.163626,6.642499913,82.81533708,997.1776583,75.66666667,25.56290275,47.16666667,6.134166604,6.129999938,5.559166629,7.411249738,0.41975,0.420375,0.422,0.419583333,6.6,0.821701711,10.327,7.928,60.40775411
2013-01-31,6.155465,62317837.6,-13.405497,11.529959,0.163635,6.877916617,82.75528179,999.7380604,78.66666667,34.14451296,52.70833333,6.152916604,5.892499913,5.709166592,7.373749888,0.421541667,0.423916667,0.423291667,0.42,6.2,0.985337343,8.7,7.46,60.04280214
2013-02-01,6.116825,62317837.6,-35.30586,6.701362,0.163667,6.115416629,83.98375563,1003.550873,65.41666667,23.07497625,56.08333333,5.590416592,5.754999938,5.8175,7.344583333,0.4155,0.418208333,0.422625,0.420333333,2.2,0.794485119,5.003,5.748,59.93681906
2013-02-02,6.10611,62317837.6,-9.943929,-1.445464,0.317378,5.104999963,88.59343371,1020.596263,87.875,10.57614081,43.95833333,4.559166613,4.915416629,5.83,7.305,0.409791667,0.41275,0.421125,0.421,1.8,0.548961101,4.804,5.546,59.52883799
2013-02-03,6.268624,62317837.6,0,31.716541,0.163606,9.738333333,93.62021096,1014.091409,99.66666667,23.90482663,28.20833333,7.607083329,6.202916592,5.840416617,7.271666667,0.412916667,0.413708333,0.419583333,0.421,1.6,0.427156101,4.763,5.461,59.77224386
2013-02-04,6.126759,62317837.6,-82.541956,-6.646356,0.16364,5.571666625,74.29422238,1009.715914,68.375,34.11422825,49.91666667,6.329999967,6.627916592,6.044583333,7.255,0.406,0.409208333,0.418125,0.421,3.2,1.32169685,4.489,5.307,59.36118694
2013-02-05,5.935633,62317837.6,-94.382518,-18.077456,0.163589,4.707083292,81.91442663,1003.211655,66.91666667,32.11876142,48.875,4.082083304,4.723749975,6.027916667,7.21125,0.409458333,0.409083333,0.416333333,0.420541667,3.1,0.932984239,5.254,5.649,59.01642428
2013-02-06,5.851595,62317837.6,-34.814446,-5.830868,0.163686,4.6820833,77.77729313,1022.234074,63.375,18.01160972,63.66666667,4.263333325,4.948749938,5.921666492,7.202916654,0.409666667,0.411541667,0.41475,0.42,1,0.94164699,4.618,5.4,57.59363515
2013-02-07,5.868657,62317837.6,-25.79237,17.56122,0.163588,5.844583325,85.05388558,1021.615013,85.5,21.08788134,47.875,4.629999929,4.634166642,5.794583333,7.1549997,0.412458333,0.413208333,0.413458333,0.42,3.8,0.754192155,4.835,5.457,56.88603552
2013-02-08,5.925089,62316484.27,-10.080987,16.172649,0.554109,7.644583296,82.03606913,1024.706873,90.625,15.23645667,68.5,6.519583304,5.859166592,5.784166667,7.134166492,0.404958333,0.410625,0.412708333,0.42,0,0.912491244,4.413,5.295,56.88760801
2013-02-09,5.983341,62317837.6,0,13.327629,0.285967,8.621666675,93.10743075,1013.437339,100,14.07843483,32.58333333,7.62583335,6.744583208,5.946666567,7.105,0.408041667,0.406958333,0.411375,0.42,4.4,0.412708713,3.823,5.031,56.99777005
2013-02-10,6.029713,62317837.6,-18.245395,8.601726,0.16367,6.594583296,89.44669846,993.7483346,99.33333333,16.58139702,40.95833333,6.87374995,6.909166629,6.159166579,7.082083333,0.4225,0.418875,0.41125,0.42,8.5,0.516433807,3.9,5.036,56.92182893
2013-02-11,6.024933,62317837.6,-10.547547,-6.422701,0.16363,4.679999938,93.86598288,1000.456706,96.58333333,8.431055975,41.91666667,5.523749913,6.032083271,6.255,7.055,0.419125,0.421541667,0.414875,0.419291667,2.6,0.403730102,4.508,5.237,56.77704466
2013-02-12,6.019449,62317837.6,-11.452416,-9.193136,0.163684,5.067499992,92.64144488,1010.508584,99.58333333,8.232393188,40.29166667,5.123749975,5.404999913,6.200833233,7.055,0.410333333,0.413833333,0.415208333,0.419,0.7,0.418950415,4.345,5.211,57.08607784
2013-02-13,6.162017,62317837.6,-2.50616,18.807213,0.399657,8.877916667,93.49939279,1004.058048,83.08333333,22.16559879,13.875,7.202916733,6.240416604,6.169583121,7.0175,0.420041667,0.417416667,0.414791667,0.419,7.2,0.347221133,6.919,6.561,56.91536249
2013-02-14,6.160123,62317837.6,-18.117672,15.310672,0.163676,7.357083296,81.35632579,1009.669708,45.625,19.00879125,70.625,6.732083258,6.744583271,6.290416667,7.005,0.415833333,0.418791667,0.416375,0.419,0.8,0.973835713,5.241,5.474,56.89121655
2013-02-15,6.202796,62317837.6,-5.142602,5.441526,0.289277,6.6695833,85.88706733,1016.43339,91.16666667,11.74666321,65.29166667,6.027916625,6.140416617,6.344583333,7.005,0.405375,0.410958333,0.41575,0.419,0,0.754600774,4.534,5.212,56.72081645
2013-02-16,6.306136,62317625.62,-1.57833,33.009045,0.163701,9.446666729,89.49152838,1012.437983,99.83333333,20.21388558,47.125,8.367499963,7.327916617,6.419583233,6.975833333,0.399291667,0.404625,0.41425,0.419,0,0.765755371,3.963,5.037,56.62112009
2013-02-17,6.344871,62315318.59,-17.177368,29.886713,0.1637,8.413333354,76.51935975,1008.479898,70.625,26.36620658,73.08333333,8.021666638,7.723749958,6.632083258,6.955,0.393333333,0.399875,0.412041667,0.419,0,1.387347024,3.512,4.938,56.27439463
2013-02-18,6.290074,62309130.11,-46.080881,-1.763053,0.582241,6.057083296,79.00318988,1011.261976,36.16666667,20.8524245,81.04166667,5.871666621,6.602916592,6.732083333,6.955,0.388375,0.39525,0.409666667,0.419,0,1.096987517,2.951,4.852,56.20125181
2013-02-19,6.256224,62307222.35,-14.205365,4.024107,0.163697,6.882083271,84.5357115,1014.390975,66.29166667,15.86348433,81.91666667,6.382083271,6.604999913,6.705,6.955,0.38475,0.391625,0.407041667,0.418291667,0,0.887848744,2.481,4.831,56.205835
2013-02-20,6.194178,62301393.31,-43.407744,-16.844896,0.163695,4.879999988,82.61109925,1014.311293,56.79166667,19.50974946,80.75,4.796666571,5.694583296,6.648749938,6.955,0.381875,0.388541667,0.4045,0.418,0,0.996983667,2.086,4.869,56.26646108
2013-02-21,6.03742,62290464.43,-81.397191,-37.243277,0.163692,3.792499933,73.29203933,1015.792094,72.75,25.47986738,97.45833333,4.509166642,5.390416579,6.502916654,6.955,0.378625,0.38575,0.402041667,0.418,0,1.287735624,1.762,4.962,56.23197568
2013-02-22,5.921726,62281156.04,-69.337282,-44.014096,0.163688,1.307083328,69.58789138,1020.574823,78.58333333,15.60845138,110.75,2.267500004,3.863333279,6.242499925,6.950833308,0.375625,0.383041667,0.400041667,0.417458333,0,1.165176677,1.481,5.113,56.15892603
2013-02-23,5.88686,62277989.16,-23.589645,-15.514013,0.163687,1.298750008,69.82199746,1024.673875,79.66666667,5.342158804,66.41666667,2.252916663,3.271666621,5.873749963,6.9049997,0.374916667,0.382958333,0.400208333,0.417,0,0.683949196,1.245,5.325,55.91410361
2013-02-24,5.802713,62271926.5,-45.164168,-19.453811,0.163685,0.532083297,77.753272,1028.007625,9.083333333,9.967495292,117.6666667,0.661250001,2.286250008,5.479999938,6.892499775,0.3735,0.380041667,0.398666667,0.417,0,1.000659532,1.047,5.603,56.40077896
2013-02-25,5.731647,62267217.8,-35.080185,-13.919185,0.163684,0.963333295,77.44110267,1032.092021,21.20833333,10.13349965,117.8333333,-0.180416642,1.515416688,5.017499925,6.855,0.371416667,0.37775,0.396875,0.416208333,0,1.064433064,0.88,5.958,56.70559704
2013-02-26,5.741035,62265413.72,-13.440549,-9.175742,0.349381,1.940416642,86.193162,1034.789038,29.20833333,7.299259433,112.2916667,0.327916708,1.282083358,4.563333296,6.809166667,0.37,0.376,0.394458333,0.416,0,0.972843661,0.74,6.402,56.13032117
2013-02-27,5.791003,62264043.97,-10.20369,-3.647125,0.377043,3.682083304,90.83721492,1036.994671,96.91666667,4.755066513,60.75,3.036249983,2.419583317,4.2425,6.750833333,0.368541667,0.374583333,0.392291667,0.415625,0,0.595094274,0.622,6.959,55.67899765
2013-02-28,5.799174,62261951.71,-15.586759,-2.681582,0.47405,5.209166608,89.81224025,1034.446417,98.25,10.62952018,72.58333333,4.423749921,4.094583263,4.2425,6.694583271,0.36725,0.373541667,0.3905,0.415,0,0.734710897,0.517,7.672,56.07939486
2013-03-01,5.885424,62261885.1,-0.496153,7.125058,0.444486,7.396666688,88.73132913,1032.025917,90.04166667,8.325500096,82.95833333,6.623749988,5.69249995,4.477916642,6.644583096,0.365541667,0.371791667,0.388458333,0.414875,0,0.936569624,0.518,7.617,56.34556178
2013-03-02,6.142169,62261313.07,-4.260143,1.547192,0.69612,5.565416642,87.10194725,1027.968483,80.70833333,4.750236421,84.54166667,5.902916642,5.886249975,4.802916604,6.605,0.36375,0.369625,0.386583333,0.414,0,0.89486279,0.601,6.93,56.39088036
2013-03-03,5.960933,62258880.31,-18.118362,0.78357,0.310864,5.446666617,81.95077092,1019.965279,86.25,6.851046162,81.20833333,5.76124995,5.569583246,5.034166667,6.555,0.362708333,0.368458333,0.38475,0.413916667,0,0.915151021,0.778,6.03,56.50050151
2013-03-04,5.936391,62255346.32,-26.323627,-15.100995,0.16368,4.688333263,82.56462788,1008.971261,99.95833333,10.73588842,52.625,4.767499963,5.038333283,5.157083071,6.53,0.361083333,0.367083333,0.383291667,0.413,0,0.678940685,0.727,6.204,56.24214024
2013-03-05,5.973968,62253004.88,-17.440326,5.087309,0.330421,6.067499971,81.28384608,1000.878829,97.41666667,11.66324754,108.0416667,5.688333304,5.229999938,5.213333333,6.505,0.36075,0.365916667,0.381583333,0.412958333,0.5,1.238398369,0.741,6.119,56.36053885
2013-03-06,6.014101,62317837.6,-7.423462,9.003849,0.163693,7.286249938,90.47580367,995.2536417,99.75,18.08204113,36.29166667,6.359166629,5.9549999,5.344583271,6.4675,0.388791667,0.3705,0.380291667,0.412,5.9,0.525850754,0.735,6.115,56.02287509
2013-03-07,6.111267,62317837.6,0,22.318988,0.163684,8.582083329,92.74749996,990.3776333,98.04166667,20.98502533,66,7.700833338,6.788333233,5.550833283,6.455,0.388,0.379458333,0.379541667,0.412,2.6,0.691541575,0.763,5.986,55.91906543
2013-03-08,6.259681,62317837.6,0,30.405856,0.430654,9.17375,94.70324333,989.1233383,94.25,19.24987067,39.95833333,8.252916671,7.390416592,5.838333283,6.438333233,0.402125,0.388166667,0.379,0.411,4,0.474951555,0.819,5.785,55.87004126
2013-03-09,6.352794,62316813.84,-7.622322,14.039836,0.1637,7.719583317,90.54858017,998.1893967,96.5,21.30906621,80.875,7.842499975,7.684166617,6.125833283,6.4049997,0.394625,0.395583333,0.379875,0.411,0,0.832071092,0.924,5.509,55.84521756
2013-03-10,6.261494,62307954.39,-65.970772,-31.701112,0.163697,3.640416617,72.94968713,1007.984413,72.75,24.2148875,87.58333333,4.784166613,6.092499925,6.27375,6.4049997,0.387208333,0.390625,0.38025,0.410291667,0,1.305492377,0.862,5.642,55.687269
2013-03-11,6.039834,62296619.31,-84.419702,-49.693748,0.163694,0.200833346,60.83111958,1018.010403,33.54166667,20.409197,131.2083333,0.848750006,3.315416588,6.042499938,6.4049997,0.38075,0.385833333,0.380166667,0.41,0,1.542265938,0.792,5.819,55.65219761
2013-03-12,5.995894,62317837.6,-29.618463,-15.076214,0.163691,1.492499976,76.89892938,1019.202175,45.54166667,9.524306083,119.8333333,-0.430416645,1.723750017,5.519583296,6.4049997,0.377458333,0.3815,0.38,0.409666667,0.4,1.086649701,0.741,5.965,55.60820303
2013-03-13,6.01533,62317837.6,-12.072807,-1.819362,0.163687,4.142499983,84.89616696,1017.050476,47.70833333,10.82315784,133.2083333,2.354999988,2.082083338,4.984166604,6.367499925,0.381666667,0.380291667,0.379166667,0.409,1.2,1.158436612,0.747,5.924,55.91603794
2013-03-14,6.063056,62317837.6,-7.874694,0.648623,0.16363,5.484166621,86.81352542,1012.961522,99.33333333,16.17484166,112.4166667,4.452916633,3.586249967,4.732083333,6.338333333,0.386125,0.381208333,0.378625,0.409,6,1.07145808,1.642,5.922,55.82223117
2013-03-15,6.067634,62317837.6,-22.941421,-3.787091,0.163643,4.979999967,81.08860525,995.3642479,68,16.1428375,133.75,5.317499979,4.994583308,4.78625,6.305,0.40775,0.397291667,0.378916667,0.408208333,5.6,1.227533203,1.901,4.978,56.03036883
2013-03-16,6.063274,62315234.14,-19.389746,-7.973932,0.1637,2.563333325,87.40010725,992.0658425,74.25,8.5146471,145.3333333,3.186249992,3.894583308,4.82375,6.26125,0.394291667,0.396416667,0.380916667,0.408,0.6,1.227334487,1.996,5.104,55.89532005
2013-03-17,6.048476,62317837.6,-29.828492,-13.702916,0.163632,4.046666652,91.15373483,989.3633329,81.08333333,17.22796087,130.7083333,3.915416642,3.80291665,4.734166667,6.238333333,0.396166667,0.39325,0.381083333,0.408,2.8,0.985136886,2.355,8.2,55.53536586
2013-03-18,6.038664,62317837.6,-21.772845,-8.228123,0.163688,3.87583333,85.590571,992.4254629,91.54166667,10.51243444,130.5,3.9633333,3.982083288,4.686249888,6.205,0.391333333,0.392333333,0.382,0.407083333,0.6,1.234214559,1.454,5.907,55.29632422
2013-03-19,6.014884,62312854.18,-37.117602,-17.581365,0.163699,2.707083332,79.00505946,999.2409788,39.16666667,14.10687988,154.4583333,3.298749983,3.72999995,4.659166517,6.163333083,0.387083333,0.388708333,0.382,0.407,0.9,1.281101478,1.144,5.805,55.35853299
2013-03-20,6.023834,62310026.75,-21.05797,-6.367525,0.25923,4.013333304,77.9389135,1004.344765,68.125,7.22765287,138.2083333,4.098749954,3.632083296,4.571666667,6.134166492,0.382416667,0.385708333,0.382166667,0.407,0,1.386494827,1.018,5.931,55.41755206
2013-03-21,5.865573,62317837.6,-57.805235,-28.988271,0.15997,4.007083317,84.62332125,1002.109925,91.29166667,30.61055363,71.20833333,3.721666621,3.875833308,4.555,6.102916667,0.385083333,0.383166667,0.382,0.406208333,6.8,0.918793203,3.724,8.433,55.78572065
2013-03-22,5.890216,62317837.6,-17.945285,0.834083,0.163628,5.798749963,91.63424938,992.8958696,99.875,30.45999258,54.75,5.238333325,4.559166667,4.575833321,6.055,0.408583333,0.403333333,0.383208333,0.406,3.5,0.619325799,4.133,7.896,55.66262304
2013-03-23,5.872395,62312417.24,-40.377626,-20.331256,0.163699,4.31749995,84.48844154,1005.003665,97.29166667,25.78548158,123,5.019583275,4.952916617,4.696666554,6.027916667,0.395958333,0.3995,0.384958333,0.406,0,1.117146254,2.079,5.922,55.5519617
2013-03-24,5.761084,62302641.01,-72.833609,-42.446093,0.163696,2.629999979,73.73002438,1012.882159,97.45833333,24.25112896,93.375,3.382083292,4.084166625,4.74875,6.005,0.387083333,0.392833333,0.3855,0.406,0,1.27019584,1.603,5.628,55.49603254
2013-03-25,5.670804,62293097.33,-71.107856,-42.413145,0.163692,2.727916654,65.80102604,1017.468526,66.375,20.64295558,134.9583333,3.182083308,3.609166613,4.663333183,5.965416667,0.380791667,0.387625,0.385125,0.405083333,0,1.664590466,1.335,5.715,55.7200997
2013-03-26,5.615378,62286086.42,-52.239082,-32.656518,0.16369,1.665416664,71.10660692,1017.983817,70.75,15.43554633,141.4166667,2.517499999,3.215416592,4.544583333,5.944583271,0.37625,0.383,0.384916667,0.405,0,1.407886749,1.121,5.896,56.2526871
2013-03-27,5.588394,62279947.03,-45.747001,-20.636737,0.163688,1.515416655,72.123466,1015.985582,44.83333333,12.75645352,160.5,2.132083305,2.782083275,4.382083333,5.9049997,0.372375,0.378833333,0.384041667,0.405,0,1.478695828,0.951,6.131,56.55989405
2013-03-28,5.470775,62270405.06,-71.10791,-35.626288,0.163685,1.41958332,70.26639904,1012.943074,47.41666667,17.82079613,158.375,0.659166695,2.036250021,4.188333333,5.863333283,0.3685,0.375416667,0.383416667,0.404916667,0,1.5910263,0.799,6.451,56.11539813
2013-03-29,5.398336,62257734.58,-94.435165,-31.679523,0.163681,2.561249985,62.37880804,1008.233388,83.83333333,21.41887863,202.0416667,2.740416652,2.434166667,3.9425,5.825833333,0.363416667,0.371625,0.382291667,0.404,0,2.114071736,0.672,6.862,55.46727921
2013-03-30,5.350568,62247843.26,-73.723151,-20.003957,0.163677,3.211249994,59.75512396,1010.333684,86.08333333,15.74743892,183.625,3.392499958,3.342499971,3.888333333,5.78,0.358541667,0.367375,0.380583333,0.404,0,2.120507293,0.56,7.392,55.49057095
2013-03-31,5.265317,62238775.18,-67.591336,-24.601813,0.163674,3.032083288,75.44163171,1006.50432,91.375,22.69198071,77.54166667,3.119583308,3.665416604,3.959166667,5.7425,0.370625,0.36575,0.379333333,0.404,5,1.158196961,0.545,7.45,55.27064526
2013-04-01,5.186501,62225009.73,-102.618325,-25.548386,0.16367,3.498749958,64.75706263,1007.372024,98.58333333,24.99467046,198.7083333,3.82166665,3.736249954,4.002916667,5.705,0.374625,0.371666667,0.378416667,0.403625,0,2.134419696,0.532,7.501,55.15581677
2013-04-02,5.215629,62213774.5,-83.756367,0.128122,0.163666,4.573749979,59.784442,1015.021498,8.583333333,18.49208629,226.125,4.615416629,4.096666638,4.069583333,5.661249738,0.362041667,0.36875,0.376791667,0.403,0,2.584602762,0.529,7.485,55.13642259
2013-04-03,5.230302,62304107.01,-46.747906,-15.023053,0.465484,3.825833323,66.43399146,1021.493363,3.708333333,11.74857573,226.0416667,3.984166683,4.03624995,4.163333333,5.62999985,0.354791667,0.363666667,0.37475,0.403,0,2.308460426,0.6,7.009,55.2920837
2013-04-04,5.226128,62298086.79,-44.875477,-15.081726,0.163694,3.132083327,70.30654142,1023.254638,37.375,11.147818,196.5416667,0.921666689,2.682083304,4.152916667,5.605,0.350125,0.35875,0.372291667,0.402708333,0,1.991874802,0.61,6.93,55.5397229
2013-04-05,5.242177,62294184.33,-29.088385,-1.934581,0.163693,3.571666681,72.76036296,1023.660303,24.875,8.865496075,195.5833333,1.157083345,1.875833333,3.913333292,5.557083333,0.347,0.354708333,0.370166667,0.402,0,2.023796216,0.583,7.036,55.63420079
2013-04-06,5.34325,62290654.34,-26.310918,10.149283,0.282582,4.559166657,73.69185625,1022.591078,86.66666667,9.285018404,196.75,0.642500033,1.642500008,3.686249938,5.521666667,0.344541667,0.351666667,0.368333333,0.402,0,2.175553726,0.561,7.133,55.57626084
2013-04-07,5.40866,62284438.65,-46.325568,4.604442,0.16369,5.217499992,70.4901415,1012.494204,98.70833333,17.83494427,131.0416667,4.050833304,2.571666642,3.496666583,5.482083333,0.341208333,0.349125,0.366708333,0.401458333,0,1.766752021,0.541,7.22,55.39704791
2013-04-08,5.458441,62276719.48,-57.528941,15.09484,0.163687,6.069583313,65.57929217,1000.475156,52.125,24.03108842,201.375,5.392499954,4.386249983,3.617499917,5.438333233,0.336791667,0.346583333,0.365458333,0.401,0,2.511302637,0.524,7.298,55.22530269
2013-04-09,5.518706,62269555.81,-53.386788,2.026248,0.163685,5.609166633,67.90536475,998.8294083,62.41666667,17.45370129,194.6666667,5.738333308,5.054999975,3.892499954,5.4049997,0.332291667,0.343666667,0.364208333,0.401,0,2.218245974,0.508,7.366,55.05230971
2013-04-10,5.675938,62317837.6,-15.940477,11.636654,0.32799,7.084166638,78.01208817,998.1158342,86.08333333,12.05159327,188.75,6.767499975,5.600833308,4.182083333,5.359166642,0.335125,0.3415,0.362916667,0.400041667,1.8,2.018177691,0.495,7.427,55.34809774
2013-04-11,5.833326,62317837.6,-2.569891,10.552606,0.400045,7.654999913,88.02999642,990.7772779,82.91666667,11.7969879,158.125,8.019583283,6.702916579,4.546666642,5.355,0.39075,0.357041667,0.362,0.4,13.1,1.724367155,0.941,6.223,54.44792401
2013-04-12,5.917402,62317837.6,-8.637173,10.297656,0.333236,7.3320833,89.68671625,997.9255258,56,9.62454475,203.0416667,7.957083308,6.973749975,4.934166604,5.340416667,0.38825,0.378083333,0.362708333,0.39975,3.3,1.886620392,1.239,5.652,53.99487116
2013-04-13,6.043176,62317837.6,-9.810692,17.843238,0.29669,7.107083313,89.738515,995.0529233,93.5,19.58679614,97.125,6.365416671,6.340416617,5.225833283,5.305,0.394375,0.38275,0.36375,0.399,9.8,1.03763637,1.432,5.507,54.09835875
2013-04-14,6.315366,62317837.6,-0.367303,79.922351,0.163655,10.3675,85.36802783,988.7912913,80.75,33.02172746,139.125,9.011249988,7.517499863,5.467499925,5.31125,0.41225,0.404208333,0.367,0.399,7.1,1.622749514,1.748,5.553,54.15908211
2013-04-15,6.549265,62317837.6,-1.082702,39.389875,0.163658,9.829999975,87.57564025,998.4273471,78.83333333,20.55470658,150.6666667,9.517499996,8.367500017,5.844583283,5.350833333,0.410666667,0.404916667,0.371666667,0.399,7,1.731145984,2.057,5.787,54.08672325
2013-04-16,6.764817,62317837.6,-15.941101,43.332322,0.400625,9.517499988,72.47212183,1001.052032,64.33333333,32.98906977,223.4583333,9.436250029,8.602916729,6.213333271,5.355,0.409458333,0.409541667,0.376416667,0.398208333,2.7,2.70786403,2.983,8.956,53.88770809
2013-04-17,7.008787,62317837.6,-2.938922,38.984137,0.467403,10.47583327,89.14855746,990.6185308,94.29166667,23.56559267,112.5833333,9.444583317,8.465416696,6.504999938,5.369583246,0.423625,0.419916667,0.3845,0.398,25.5,1.372162327,19.929,11.881,53.83454177
2013-04-18,7.140534,62317837.6,-29.040885,11.469613,0.714557,8.263333308,82.24733563,1006.377674,76.95833333,25.17943667,204.9166667,8.95291665,8.586250063,6.757083296,5.4049997,0.419708333,0.4195,0.396041667,0.398,8.3,1.951983835,10.075,10.544,53.83343735
2013-04-19,7.323013,62317837.6,-13.863681,13.959152,0.608559,8.063333329,77.13366313,1026.310879,56.20833333,12.22569963,221.5833333,8.248749963,7.846666658,6.888333158,5.432083196,0.408,0.411916667,0.400541667,0.398,0.6,2.429474164,2.923,7.656,53.945563
2013-04-20,7.500513,62317837.6,-21.182775,39.416262,0.701866,9.429999975,81.56061004,1023.736693,90.29166667,24.00242038,156.2916667,8.707083283,8.029999971,6.9675,5.455,0.399333333,0.403,0.401,0.398,2.7,1.913130712,4.338,8.662,53.86133847
2013-04-21,7.615983,62317837.6,-14.248734,8.740431,0.433479,8.369583283,81.11805621,1014.039624,85.70833333,18.08637646,209.125,8.907083354,8.505000063,7.088333283,5.502916667,0.419708333,0.418666667,0.404333333,0.3985,9.9,2.09814727,11.219,10.895,53.76369215
