"v","st255","sm100","sm255","cyday"
164403125.579888,18.8116683333333,0.423,0.346875,0.309016994374947
156713125.579888,18.77,0.423166666666667,0.350833333333333,0.325568154457156
148883125.579888,18.738750625,0.419416666666667,0.353958333333333,0.342020143325668
146247125.579888,18.709584125,0.415625,0.356208333333333,0.3583679495453
145741125.579888,18.67,0.412375,0.358041666666667,0.374606593415912
144507125.579888,18.6366666666667,0.409333333333333,0.359541666666667,0.390731128489273
142488125.579888,18.603334,0.40625,0.360708333333333,0.406736643075801
142488125.579888,18.570002,0.403125,0.361666666666667,0.4226182617407
141433125.579888,18.5220834166667,0.399958333333333,0.362375,0.438371146789077
140331125.579888,18.4845840416667,0.396208333333333,0.363,0.453990499739547
137989125.579888,18.44083375,0.392958333333333,0.363666666666667,0.46947156278589
138767125.579888,18.3929166666667,0.390416666666667,0.364,0.484809620246337
141118125.579887,18.345001,0.388708333333333,0.364,0.5
144241125.579887,18.28875075,0.393791666666667,0.364916666666667,0.515038074910054
147144125.579888,18.2241673333333,0.401,0.365291666666667,0.529919264233205
144401125.579887,18.1408334166667,0.401541666666667,0.366,0.544639035015027
144861125.579888,18.045001,0.407708333333333,0.367083333333333,0.559192903470746
149923125.579888,17.9408337916667,0.419666666666667,0.368875,0.573576436351046
150362125.579888,17.8387509166667,0.4175,0.370958333333333,0.587785252292473
151849125.579888,17.730417125,0.414875,0.372625,0.601815023152048
150966125.579888,17.6220838333333,0.411125,0.374041666666667,0.615661475325659
149977125.579888,17.51375075,0.407791666666667,0.375125,0.629320391049838
151391125.579888,17.4116668333333,0.407666666666667,0.376041666666667,0.642787609686539
151171125.579888,17.3116676666667,0.406791666666667,0.377,0.656059028990507
151145719.329888,17.2095837916667,0.4055,0.377875,0.669130606358858
151456427.663222,17.1054175,0.404166666666667,0.378541666666667,0.681998360062498
151891056.135445,17.0012505,0.403458333333333,0.379041666666667,0.694658370458997
151573125.579888,16.8991667083333,0.40225,0.38,0.707106781186547
150120125.579888,16.7991676666667,0.401458333333333,0.380208333333333,0.719339800338651
148284125.579889,16.71166725,0.399625,0.381,0.731353701619171
146527125.579889,16.6366666666667,0.397916666666667,0.381,0.743144825477394
146441125.579889,16.5554180833333,0.396583333333333,0.381875,0.754709580222772
146441125.579889,16.4929172083333,0.395833333333333,0.382,0.766044443118978
136546125.57989,14.6345833333333,0.387166666666667,0.388,0.933580426497202
137989125.579892,12.4762498541667,0.360875,0.386083333333333,0.999847695156391
140436125.579893,7.77,0.289625,0.369,0.4067366430758
138144125.579893,7.78666656666667,0.288541666666667,0.369,0.390731128489274
138611125.579893,7.8199997,0.287041666666667,0.369,0.374606593415912
139027125.579893,7.8199997,0.286,0.368125,0.3583679495453
138196125.579893,7.83041642916667,0.285458333333333,0.368,0.342020143325669
138093125.579893,7.87,0.285625,0.368,0.325568154457157
133245125.579894,8.0199995,0.287833333333333,0.366,0.207911690817759
132077125.579893,8.0199995,0.287416666666667,0.365458333333333,0.190808995376545
131600125.579894,8.0637499375,0.2855,0.365,0.17364817766693
128808125.579894,8.07,0.283166666666667,0.365,0.156434465040231
128500125.579894,8.07,0.281083333333333,0.364416666666667,0.139173100960066
128843125.579894,8.07,0.279916666666667,0.364,0.121869343405147
129136125.579893,8.09083333333333,0.279,0.364,0.104528463267653
129480125.579893,8.12,0.277416666666667,0.363208333333333,0.0871557427476581
128940125.579894,8.145,0.275083333333333,0.363,0.0697564737441255
127944125.579894,8.17,0.274,0.362833333333333,0.052335956242944
127039125.579894,8.17,0.273458333333333,0.362,0.0348994967025011
127185125.579894,8.20958333333333,0.273,0.362,0.0174524064372834
127477125.579894,8.22,0.272958333333333,0.362,6.12323399573677e-17
125058125.579894,8.22,0.272625,0.361,-0.0174524064372835
122731125.579894,8.224166625,0.271166666666667,0.361,-0.0348994967025007
121005125.579894,8.2699995,0.27,0.361,-0.0523359562429436
118659125.579894,8.2699995,0.27,0.360625,-0.0697564737441253
116419125.579894,8.29708310416667,0.27,0.36,-0.0871557427476582
116070125.579894,8.32,0.270583333333333,0.36,-0.104528463267653
115611125.579894,8.32,0.27125,0.36,-0.121869343405147
114243125.579894,8.32,0.272583333333333,0.3595,-0.139173100960065
112526125.579894,8.32625,0.274625,0.359,-0.156434465040231
110825125.579894,8.37,0.27625,0.359,-0.17364817766693
109004125.579894,8.37,0.278875,0.359,-0.190808995376545
107376125.579894,8.37,0.282,0.3585,-0.207911690817759
108034125.579894,8.37,0.284041666666667,0.358,-0.224951054343865
108607125.579894,8.38041666666667,0.285,0.358,-0.241921895599668
109164125.579894,8.42,0.285833333333333,0.358,-0.258819045102521
109713125.579894,8.42,0.286666666666667,0.357458333333333,-0.275637355816999
110334125.579893,8.44083333333333,0.287125,0.357,-0.292371704722737
110869125.579894,8.47,0.287166666666667,0.357,-0.309016994374947
110334125.579894,8.47,0.286916666666667,0.357,-0.325568154457156
110112125.579894,8.515832875,0.286375,0.356583333333333,-0.342020143325669
110691125.579894,8.53666633333333,0.286,0.356,-0.3583679495453
111271125.579894,8.57,0.286583333333333,0.356,-0.374606593415912
111718125.579894,8.61791666666667,0.288666666666667,0.356,-0.390731128489274
112274125.579893,8.6575,0.289208333333333,0.356,-0.4067366430758
112949125.579894,8.69916666666667,0.289166666666667,0.355416666666667,-0.422618261740699
114061125.579894,8.7470830625,0.288833333333333,0.355,-0.438371146789078
114607125.579894,8.7887496875,0.287416666666667,0.355,-0.453990499739547
115108125.579894,8.83666666666667,0.286416666666667,0.355,-0.469471562785891
115932125.579894,8.87833333333333,0.286583333333333,0.355,-0.484809620246337
116759125.579894,8.92,0.287,0.354041666666667,-0.5
117545125.579894,8.97,0.287041666666667,0.354,-0.515038074910054
118893125.579894,9.015832875,0.287125,0.354,-0.529919264233205
121810125.579894,9.06166658333333,0.28725,0.354,-0.544639035015027
125298125.579894,9.1075,0.287958333333333,0.353625,-0.559192903470747
127477125.579894,9.15125,0.288,0.353,-0.573576436351046
127326125.579894,9.18875,0.287916666666667,0.353,-0.587785252292473
127623125.579894,9.22,0.288583333333333,0.353,-0.601815023152048
128383125.579894,9.2679161875,0.2895,0.352458333333333,-0.615661475325658
126894125.579894,9.30333316666667,0.288333333333333,0.352,-0.629320391049837
125858125.579894,9.34708333333333,0.288041666666667,0.352,-0.642787609686539
126894125.579894,9.40125,0.287625,0.352,-0.656059028990507
126254125.579894,9.45333333333333,0.286583333333333,0.3515,-0.669130606358858
123533125.579894,9.51166625,0.2835,0.351,-0.681998360062498
121810125.579894,9.567916625,0.281791666666667,0.351,-0.694658370458997
119015125.579894,9.6325,0.2815,0.350625,-0.707106781186547
116474125.579894,9.68666666666667,0.281583333333333,0.35,-0.719339800338651
116300125.579894,9.740833125,0.282,0.35,-0.73135370161917
117305125.579894,9.79291639583333,0.282,0.35,-0.743144825477394
117221125.579894,9.84291666666667,0.283083333333333,0.35,-0.754709580222772
117730125.579894,9.8825,0.284666666666667,0.35,-0.766044443118978
117268125.579894,9.92,0.285541666666667,0.349208333333333,-0.777145961456971
116438125.579894,9.96791666666667,0.285416666666667,0.349,-0.788010753606722
114061125.579894,10.007499625,0.285583333333333,0.349,-0.798635510047293
111942125.579894,10.0533331666667,0.286833333333333,0.349,-0.809016994374947
113609125.579894,10.1075,0.286875,0.349,-0.819152044288992
115017125.579894,10.1616666666667,0.285416666666667,0.348208333333333,-0.829037572555042
115520125.579894,10.2241666041667,0.2845,0.348,-0.838670567945424
116024125.579894,10.2866663333333,0.283958333333333,0.348,-0.848048096156426
116667125.579894,10.3470833333333,0.284125,0.348,-0.857167300702112
117221125.579894,10.4033333333333,0.283958333333333,0.348,-0.866025403784439
118102125.579894,10.4616666666667,0.283333333333333,0.347458333333333,-0.874619707139396
118940125.579894,10.5304162708333,0.283083333333333,0.347,-0.882947592858927
119735125.579894,10.5970833333333,0.282583333333333,0.347,-0.891006524188368
120486125.579894,10.67,0.282791666666667,0.346583333333333,-0.898794046299167
119735125.579893,10.749166375,0.283666666666667,0.346,-0.90630778703665
120439125.579894,10.8408333333333,0.283583333333333,0.346,-0.913545457642601
121100125.579894,10.92625,0.283,0.346,-0.92050485345244
121289125.579894,11.0054163541667,0.283125,0.3455,-0.927183854566787
121905125.579894,11.0929166666667,0.281958333333333,0.345,-0.933580426497202
122474125.579894,11.1741666666667,0.279791666666667,0.345,-0.939692620785908
123046125.579894,11.2533330416667,0.2785,0.344625,-0.945518575599317
123858125.579894,11.3408333333333,0.278,0.344,-0.951056516295154
124818125.579893,11.4220833333333,0.278,0.344,-0.956304755963035
125540125.579893,11.49499975,0.276875,0.344,-0.961261695938319
126167125.579893,11.5595832083333,0.276625,0.344,-0.965925826289068
126700125.579893,11.6345833333333,0.276708333333333,0.343083333333333,-0.970295726275996
127233125.579893,11.70125,0.275083333333333,0.343,-0.974370064785235
126071125.579893,11.7804163541667,0.273583333333333,0.343,-0.978147600733806
126603125.579893,11.8616666666667,0.272666666666667,0.342333333333333,-0.981627183447664
126215125.579894,11.9470833333333,0.272666666666667,0.342,-0.984807753012208
125588125.579894,12.0429163958333,0.273083333333333,0.342,-0.987688340595138
125781125.579893,12.1366666666667,0.273125,0.341291666666667,-0.99026806874157
126312125.579894,12.2387497708333,0.272208333333333,0.341,-0.992546151641322
126312125.579894,12.3408333125,0.2715,0.341,-0.994521895368273
124031125.579894,12.4470833125,0.271083333333333,0.340416666666667,-0.996194698091746
122142125.579894,12.5533331041667,0.271125,0.34,-0.997564050259824
110780125.579894,14.4449999166667,0.260666666666667,0.335,-0.987688340595138
110024125.579894,14.5949999166667,0.262833333333333,0.335,-0.984807753012208
109846125.579894,14.7470831666667,0.263416666666667,0.334708333333333,-0.981627183447664
108960125.579894,14.8845833333333,0.261541666666667,0.334,-0.978147600733806
107420125.579894,15.0220831458333,0.25925,0.334,-0.974370064785235
106920125.579894,15.1575,0.258041666666667,0.333583333333333,-0.970295726275996
107332125.579894,15.2887498125,0.2605,0.333,-0.965925826289068
107551125.579894,15.4179166666667,0.265916666666667,0.333,-0.961261695938319
107858125.579894,15.5345831041667,0.268,0.333,-0.956304755963036
107551125.579894,15.65125,0.267416666666667,0.333,-0.951056516295154
107551125.579894,15.7554164375,0.267833333333333,0.3325,-0.945518575599317
107770125.579894,15.857499875,0.268916666666667,0.332,-0.939692620785908
108167125.579894,15.9533329166667,0.269166666666667,0.332,-0.933580426497202
108431125.579894,16.0470844166667,0.268916666666667,0.332,-0.927183854566787
108739125.579894,16.145,0.267916666666667,0.331541666666667,-0.92050485345244
108960125.579894,16.2408338333333,0.267083333333333,0.331,-0.913545457642601
109181125.579894,16.3450009166667,0.26675,0.331,-0.90630778703665
109447125.579894,16.4512504583333,0.26675,0.330625,-0.898794046299167
109624125.579894,16.5554175833333,0.26625,0.33,-0.891006524188368
110112125.579894,16.6637502083333,0.267125,0.33,-0.882947592858927
110825125.579894,16.77000075,0.277666666666667,0.33,-0.874619707139396
111315125.579894,16.86166725,0.281958333333333,0.33,-0.866025403784439
111629125.579894,16.94916725,0.284041666666667,0.329458333333333,-0.857167300702112
111826125.579894,17.03875075,0.284791666666667,0.329,-0.848048096156426
112122125.579894,17.1116671666667,0.284666666666667,0.329,-0.838670567945424
112283125.579894,17.19083375,0.283833333333333,0.329,-0.829037572555042
112481125.579894,17.2595836666667,0.282541666666667,0.328583333333333,-0.819152044288992
112661125.579894,17.33875125,0.281625,0.328,-0.809016994374948
112841125.579894,17.4075000416667,0.281166666666667,0.328,-0.798635510047293
112436125.579894,17.4908339166667,0.281125,0.328,-0.788010753606722
112616125.579894,17.5679179166667,0.28175,0.327416666666667,-0.777145961456971
112796125.579894,17.6491666666667,0.282083333333333,0.327,-0.766044443118978
112913125.579893,17.738750625,0.282208333333333,0.327,-0.754709580222772
112796125.579893,17.8241678333333,0.281625,0.327,-0.743144825477394
112886125.579893,17.9116668333333,0.28075,0.326458333333333,-0.731353701619171
113111125.579893,18.0012505,0.281166666666667,0.326,-0.719339800338651
113337125.579894,18.09291775,0.281291666666667,0.326,-0.707106781186548
113473125.579894,18.1679167916667,0.2765,0.326,-0.694658370458998
113699125.579894,18.2408339166667,0.276,0.326,-0.681998360062499
113292125.579894,18.3033346666667,0.276583333333333,0.326,-0.669130606358858
113473125.579894,18.35958375,0.276166666666667,0.325333333333333,-0.656059028990508
113609125.579894,18.41375,0.275083333333333,0.325,-0.642787609686539
113745125.579894,18.4741675,0.275,0.325,-0.629320391049837
113835125.579894,18.5325005,0.272666666666667,0.325,-0.615661475325658
113699125.579894,18.58875125,0.270583333333333,0.3245,-0.601815023152048
113790125.579894,18.6408333333333,0.268166666666667,0.324,-0.587785252292473
113926125.579894,18.684583625,0.265458333333333,0.324,-0.573576436351046
114107125.579894,18.7304174583333,0.263791666666667,0.324,-0.559192903470747
114198125.579894,18.7741668333333,0.261833333333333,0.323416666666667,-0.544639035015027
113428125.579894,18.8241685,0.261541666666667,0.323,-0.529919264233205
112077125.579894,18.8741666666667,0.261708333333333,0.323,-0.515038074910054
110379125.579894,18.92,0.261083333333333,0.323,-0.5
108255125.579894,18.96583425,0.259416666666667,0.322625,-0.484809620246337
107104125.579894,19.00750025,0.258041666666667,0.322,-0.469471562785891
107025125.579894,19.05125125,0.257083333333333,0.322,-0.453990499739547
107350125.579894,19.09708425,0.255916666666667,0.322,-0.438371146789078
107858125.579894,19.145,0.255583333333333,0.322,-0.4226182617407
106894125.579894,19.186667,0.255416666666667,0.321541666666667,-0.4067366430758
102032125.579893,19.220001,0.296875,0.319,-0.0523359562429443
102271125.579893,19.220001,0.29625,0.319,-0.0348994967025016
101376125.579893,19.220001,0.296,0.319,-0.0174524064372835
99389125.579893,19.220001,0.295416666666667,0.319,-1.83697019872103e-16
98554125.579893,19.220001,0.294541666666667,0.319,0.0174524064372831
97645125.579893,19.1950005,0.294,0.318541666666667,0.0348994967025013
96296125.579893,19.17,0.293333333333333,0.318,0.0523359562429439
95023125.579893,19.17,0.292041666666667,0.318,0.0697564737441252
94350125.579893,19.17,0.292958333333333,0.318,0.0871557427476579
93617125.579893,19.17,0.295208333333333,0.318,0.104528463267653
92231125.579893,19.145,0.297333333333333,0.318,0.121869343405148
92426125.579893,19.12,0.298083333333333,0.318,0.139173100960065
92543125.579893,19.12,0.299666666666667,0.318,0.156434465040231
92700125.579893,19.08041825,0.300583333333333,0.318,0.17364817766693
91648125.579893,19.070002,0.301416666666667,0.318,0.190808995376544
91377125.579893,19.0283336666667,0.303083333333333,0.318,0.207911690817759
90644125.579893,19.013750125,0.304875,0.318,0.224951054343865
90644125.579893,18.970001,0.305,0.318,0.241921895599667
89456125.579893,18.938750375,0.305916666666667,0.318,0.258819045102521
89571125.579893,18.91375,0.306708333333333,0.318,0.275637355816999
89113125.579893,18.87,0.308,0.318,0.292371704722737
89265125.579893,18.861667,0.308083333333333,0.318,0.309016994374947
89418125.579893,18.820002,0.309,0.317958333333333,0.325568154457156
89609125.579893,18.795001,0.309,0.317375,0.342020143325668
89762125.579893,18.75750025,0.309,0.317,0.3583679495453
89876125.579893,18.71583425,0.309,0.317,0.374606593415912
90052125.579892,18.67,0.309791666666667,0.317,0.390731128489273
90220125.579892,18.62625,0.312291666666667,0.317,0.406736643075801
88359125.579892,18.5825015,0.336708333333333,0.317041666666667,0.4226182617407
97461125.579892,18.5345839166667,0.402583333333333,0.3185,0.438371146789077
97269125.579892,18.48250075,0.406541666666667,0.320666666666667,0.453990499739547
98954125.579892,18.4241667916667,0.404041666666667,0.322541666666667,0.46947156278589
101716125.579892,18.23250075,0.395958333333333,0.326625,0.515038074910054
102442125.579892,18.1575,0.39375,0.327666666666667,0.529919264233205
102613125.579892,18.09708425,0.391166666666667,0.328583333333333,0.544639035015027
102655125.579892,18.0345839166667,0.388791666666667,0.329333333333333,0.559192903470746
103213125.579892,17.9741675,0.387125,0.33,0.573576436351046
103814125.579893,17.9075,0.385666666666667,0.330916666666667,0.587785252292473
104357125.579892,17.8491675,0.383583333333333,0.331166666666667,0.601815023152048
104937125.579893,17.7929175833333,0.381,0.332,0.615661475325659
105500125.579893,17.7366673333333,0.378708333333333,0.332041666666667,0.629320391049838
105717125.579893,17.670000125,0.376708333333333,0.333,0.642787609686539
