iter	RMSE
437	0.01430273625
438	0.01429542142
439	0.01426591636
440	0.0142585988
441	0.01422725175
442	0.01418078197
443	0.01416123803
444	0.01413952854
445	0.01409195423
446	0.01405292156
447	0.01402443441
448	0.01401802269
449	0.01400448693
450	0.01398738285
451	0.01397422035
452	0.01392924198
453	0.01389682482
454	0.01387045285
455	0.01384692521
456	0.01379597025
457	0.0137598198
458	0.0137392693
459	0.01371078156
460	0.01370314508
461	0.01368387327
462	0.01366478707
463	0.01365450973
464	0.01364223758
465	0.01359278009
466	0.01355779157
467	0.01352844608
468	0.01350783513
469	0.01348679684
470	0.01343816652
471	0.01342770493
472	0.01341754328
473	0.01339323857
474	0.01337862071
475	0.01334895449
476	0.0133414517
477	0.01332539859
478	0.01331847432
479	0.01327071298
480	0.01326389363
481	0.01320924476
482	0.01319349302
483	0.0131841284
484	0.0131571008
485	0.01312363742
486	0.01310415904
487	0.0130905884
488	0.01303777413
489	0.01301353343
490	0.01298724181
491	0.01297762534
492	0.012954246
493	0.01293207541
494	0.01290481905
495	0.01288167391
496	0.01284763302
497	0.01281631793
498	0.01279426743
499	0.01275850443
500	0.01275342394
501	0.01273104278
502	0.01271156135
503	0.01270439174
504	0.01269897325
505	0.01268106615
506	0.0126642369
507	0.01264242357
508	0.01263600148
509	0.01261367783
510	0.01257991846
511	0.0125631489
512	0.01253560617
513	0.0125185774
514	0.01249602763
515	0.01248995593
516	0.01247658464
517	0.01243324013
518	0.01242021324
519	0.01237581892
520	0.01235057242
521	0.01232349328
522	0.01229507492
523	0.01227467543
524	0.01224631649
525	0.01222531164
526	0.01221638297
527	0.01218313474
528	0.01216392882
529	0.01214871825
530	0.01212710298
531	0.01208445401
532	0.01204353008
533	0.01203551251
534	0.01200551564
535	0.01198878048
536	0.01196124531
537	0.0119239723
538	0.01192058062
539	0.0118981115
540	0.01186834898
541	0.01183327869
542	0.01180169572
543	0.01177802615
544	0.01175461774
545	0.01172640166
546	0.01169947626
547	0.01167722776
548	0.01165387594
549	0.01164640836
550	0.01163524156
551	0.01161147277
552	0.01159972847
553	0.01156983235
554	0.01152969721
555	0.01150973204
556	0.01149673352
557	0.01147157566
558	0.01145153386
559	0.01142977352
560	0.01140828197
561	0.01139438934
562	0.01138795008
563	0.01137541593
564	0.01134643548
565	0.01133887262
566	0.01130441133
567	0.01129092057
568	0.0112652243
569	0.01125933214
570	0.01125633831
571	0.01124127306
572	0.01122566314
573	0.01121698973
574	0.01120476965
575	0.01119184042
576	0.01117049265
577	0.01114247486
578	0.01113361605
579	0.01109917453
580	0.01109138106
581	0.0110585083
582	0.01104397445
583	0.01101904793
584	0.01099697356
585	0.01097791243
586	0.0109555796
587	0.01094771008
588	0.01093742149
589	0.01093015663
590	0.01092698646
591	0.01089963538
592	0.01087972746
593	0.01085444545
594	0.0108418755
595	0.01082596541
596	0.0108007969
597	0.01077293399
598	0.0107636616
599	0.01075435576
600	0.01074661099
601	0.01072943143
602	0.01071613359
603	0.01071276005
604	0.01069953211
605	0.01069475045
606	0.01068778064
607	0.01066289647
608	0.01064442193
609	0.01061646849
610	0.01060400916
611	0.01057312974
612	0.01055481516
613	0.01054007026
614	0.01051823854
615	0.0104968144
616	0.01048805012
617	0.01048147301
618	0.01047900565
619	0.01046009291
620	0.01043969694
621	0.01042579761
622	0.01041520917
623	0.01040926619
624	0.01038735921
625	0.01036585102
626	0.01035951478
627	0.01034679579
628	0.01032366563
629	0.01031757812
630	0.01031251785
631	0.01030215018
632	0.01028159876
633	0.01027271518
634	0.01024920393
635	0.01023330759
636	0.01022923662
637	0.0102097477
638	0.01020264525
639	0.01019150589
640	0.01016940198
641	0.01015217794
642	0.0101477293
643	0.01012876692
644	0.0101085765
645	0.01009263731
646	0.01008709197
647	0.01008106535
648	0.01007780012
649	0.0100698048
650	0.01006429613
651	0.01004992645
652	0.01004030876
653	0.01001903683
654	0.009998970058
655	0.009979885349
656	0.00997445661
657	0.009968558723
658	0.009955590203
659	0.009936199864
660	0.009925586107
661	0.009916020099
662	0.009891721094
663	0.009878544439
664	0.009865396713
665	0.009845752799
666	0.009843566571
667	0.009827557849
668	0.009809995692
669	0.009804672629
670	0.009785926938
671	0.009781084933
672	0.009756958869
673	0.009718544996
674	0.009699555071
675	0.009680817842
676	0.009665111499
677	0.009657224641
678	0.009633674307
679	0.009612450683
680	0.009609199281
681	0.009603772484
682	0.009598282454
683	0.009592951464
684	0.009583866839
685	0.009565540092
686	0.009555070476
687	0.009524140311
688	0.009504056229
689	0.009492218498
690	0.009487111928
691	0.009480464551
692	0.009462268928
693	0.009436907233
694	0.009431407043
695	0.009417995113
696	0.009414143334
697	0.009408095544
698	0.009402551672
699	0.00938313933
700	0.009370738584
701	0.009360757386
702	0.009345231816
703	0.009322572106
704	0.009306497278
705	0.009299593561
706	0.00928551944
707	0.009257708978
708	0.009246119092
709	0.009223564957
710	0.009212221197
711	0.009189287723
712	0.00918079352
713	0.009158636701
714	0.009135393456
715	0.009124872734
716	0.009114644128
717	0.009095300454
718	0.00908808994
719	0.009085413203
720	0.009079186224
721	0.009077412443
722	0.009066842612
723	0.009049574222
724	0.009022407924
725	0.009007367029
726	0.008995865825
727	0.008978975323
728	0.00896308812
729	0.00895180271
730	0.008943243657
731	0.008933066059
732	0.008927104642
733	0.008910075276
734	0.008905784548
735	0.008892285362
736	0.008878933026
737	0.00887445815
738	0.008872788013
739	0.008868120568
740	0.008850132283
741	0.008846432891
742	0.008839370672
743	0.00882026137
744	0.008808491056
745	0.008787889699
746	0.008775350492
747	0.008765198682
748	0.008755808501
749	0.008744241089
750	0.00873377591
751	0.008724100495
752	0.008707085432
753	0.008699159218
754	0.008688858958
755	0.008672653702
756	0.008663634365
757	0.008645750484
758	0.008630988649
759	0.008617053639
760	0.008595680336
761	0.008578225643
762	0.008559297212
763	0.008554108587
764	0.008547691865
765	0.00854297445
766	0.008536068486
767	0.008522777624
768	0.008505224474
769	0.008502604573
770	0.008496096372
771	0.008482071659
772	0.008469055642
773	0.008449214798
774	0.008436934303
775	0.008419820256
776	0.008412313227
777	0.008398115708
778	0.008379128916
779	0.008366243926
780	0.008356868935
781	0.008349677853
782	0.008331779665
783	0.008321635269
784	0.008313924324
785	0.008302036894
786	0.008287062837
787	0.00827854873
788	0.008269448685
789	0.008252223361
790	0.008239021605
791	0.008233479243
792	0.008223758273
793	0.008205006373
794	0.008190043863
795	0.008176258722
796	0.008172947325
797	0.008157020506
798	0.008150207413
799	0.008143654655
800	0.008133437781
801	0.008128426044
802	0.008116190927
803	0.008109368328
804	0.008097094752
805	0.008080110088
806	0.0080605182
807	0.00805243297
808	0.008038280856
809	0.008031629089
810	0.008021875803
811	0.008014378788
812	0.008009946515
813	0.008008449726
814	0.008003869458
815	0.0079908708
816	0.007971878363
817	0.007963230536
818	0.007958965566
819	0.007948625181
820	0.007934094977
821	0.007932748858
822	0.007919525162
823	0.007915575123
824	0.007904849134
825	0.0079015377
826	0.007892004188
827	0.007883520387
828	0.007873573074
829	0.00786794495
830	0.007851692993
831	0.007840381292
832	0.007827013443
833	0.007807754603
834	0.007796573881
835	0.007779042633
836	0.007763237915
837	0.007752430297
838	0.007733781017
839	0.007716901486
840	0.007711163891
841	0.00769605027
842	0.007688938662
843	0.007681556676
844	0.007665966615
845	0.007652297919
846	0.007641006365
847	0.007627425261
848	0.007619505656
849	0.007607421149
850	0.007603053626
851	0.007591100653
852	0.007578284057
853	0.007576205416
854	0.007573436216
855	0.00755910873
856	0.007554450277
857	0.007541042228
858	0.007526135008
859	0.007511827894
860	0.00749847984
861	0.007486032706
862	0.00748181507
863	0.007471901819
864	0.00746098111
865	0.007448946158
866	0.007432252063
867	0.007420626149
868	0.007410542609
869	0.007404639056
870	0.007390596813
871	0.007385974734
872	0.007379110244
873	0.007372776781
874	0.00736837742
875	0.007365455015
876	0.007353819057
877	0.007348281792
878	0.007339055062
879	0.007333707522
880	0.007322062736
881	0.007306895268
882	0.007296552572
883	0.007285268242
884	0.007270597722
885	0.007260709419
886	0.00725142261
887	0.007239135912
888	0.007228043867
889	0.007212350476
890	0.007209525347
891	0.007204047656
892	0.007195867778
893	0.00718701329
894	0.007182748605
895	0.007172393649
896	0.007166520286
897	0.007160396481
898	0.00714806242
899	0.007140100318
900	0.007136882017
901	0.007123243001
902	0.007115452293
903	0.007107056602
904	0.007100037055
905	0.007096464573
906	0.007090142465
907	0.007075987101
908	0.007075621549
909	0.007070554019
910	0.007064454751
911	0.007055627169
912	0.007046895181
913	0.007031691435
914	0.007018733757
915	0.007009489678
916	0.007003686019
917	0.006990325424
918	0.006982660069
919	0.006972127994
920	0.006963397079
921	0.006952729991
922	0.006950607346
923	0.006941590207
924	0.006928400545
925	0.006921310699
926	0.006911908039
927	0.006903020736
928	0.006892252159
929	0.006886966502
930	0.006878016566
931	0.006875641256
932	0.006871545044
933	0.006865321037
934	0.006860151223
935	0.006855510165
936	0.006842388412
937	0.006840360765
938	0.006833010378
939	0.006827262385
940	0.006816523482
941	0.00680928593
942	0.006799757927
943	0.006790519481
944	0.006785580015
945	0.006778126195
946	0.006764433714
947	0.006761638081
948	0.006749688109
949	0.006745160991
950	0.006726180186
951	0.006725667011
952	0.006722160744
953	0.006711018455
954	0.006702561822
955	0.006693722647
956	0.006683920663
957	0.006670807381
958	0.006662451827
959	0.006651482036
960	0.006643777665
961	0.006638664877
962	0.006631991061
963	0.006621078201
964	0.006619178109
965	0.006612734785
966	0.006594520777
967	0.006583982772
968	0.006568517701
969	0.006565549443
970	0.006555703419
971	0.006550687676
972	0.006537543582
973	0.006533862444
974	0.006524930132
975	0.006512135335
976	0.006500807937
977	0.006494812376
978	0.006485133645
979	0.006479688609
980	0.00647633105
981	0.006471720535
982	0.006460149648
983	0.006453794271
984	0.00644838748
985	0.00643975456
986	0.006437115955
987	0.006429331241
988	0.006423637252
989	0.00641396637
990	0.006406256046
991	0.006389623323
992	0.006387033649
993	0.006377565327
994	0.006361782507
995	0.006354290018
996	0.006346233458
997	0.006339862912
998	0.006339321089
999	0.00633402201
