date,swt,v,lh,sh,strat,t,rh,sp,cc,ws,sr,st7,st28,st100,st255,sm7,sm28,sm100,sm255,tp,pev,q_gwlf,doc_gwlf,fdom
2017-09-22,23.560668,102527125.57989,-27.933059,-4.292557,0.196272,17.0991668125,86.1814033333333,968.739747916667,74.2916666666667,4.43639312083333,122.25,16.7283335416667,16.5408336666667,16.9845840416667,19.4179167083333,0.342666666666667,0.351875,0.298375,0.303,0.2,1.932880153,6.66579,3.82581,9.23581277316433
2017-09-23,23.431292,102570125.57989,-87.440023,-12.723275,0.195413,17.2616669375,85.1001002083333,968.829214583333,71.7916666666667,4.32159522083333,157.041666666667,16.8033336875,16.4908335833333,17.0470844166667,19.3575005,0.367625,0.3535,0.30025,0.303,5.7,2.394132363,5.96113,3.68339,9.4856203125
2017-09-24,23.442982,102271125.579891,-66.554003,-8.546532,0.193886,18.4241670833333,87.5254945416667,967.827324166667,58.4166666666667,5.07054964583333,192.291666666667,17.6116668958333,17.1429174166667,17.126250625,19.3054180833333,0.364416666666667,0.359125,0.302708333333333,0.303,0.2,2.955451742,5.39492,3.54568,9.38317484156469
2017-09-25,23.428714,100612125.57989,-48.349727,-6.429087,0.142151,18.4554168541667,83.114659875,966.6864275,69.5416666666667,7.21789845416667,170.416666666667,18.3095835208333,18.0200009166667,17.340834,19.2595835416667,0.347958333333333,0.353083333333333,0.303,0.303,1,2.6552350945,4.94291,3.413,10.3251960609703
2017-09-26,23.33745,98016125.57989,-66.149194,-9.708209,0.133301,16.8054169791667,87.34110625,968.640842916667,67.9583333333333,3.91977395416667,137.75,17.2491671458333,17.2950005833333,17.5158335416667,19.217917625,0.356,0.348333333333333,0.304166666666667,0.303,6.9,2.0887205705,4.58171,3.28811,11.132199448208
2017-09-27,23.031657,97155125.57989,-173.332163,-24.915006,0.157097,17.1616667916667,84.2547346666667,970.23149875,63.1666666666667,6.28591709583333,137.875,16.6783335416667,16.709583625,17.5095837916667,19.17,0.357916666666667,0.348875,0.305,0.303,0.2,2.180851918,4.2908,3.17448,9.56069464051574
2017-09-28,22.991054,97277125.57989,-56.074061,-7.920233,0.151522,17.6658335833333,87.09262175,972.510416666667,77.125,5.04232672916667,134.291666666667,17.2012501458333,16.9241670833333,17.4908339166667,19.1283333333333,0.343416666666667,0.345583333333333,0.305,0.303,0,2.107808712,4.05507,3.07373,9.03680432692308
2017-09-29,22.840054,97440125.579891,-92.125578,-12.560031,0.150661,18.2033337708333,85.8669224583333,970.717077916667,65.4583333333333,5.40811322083333,133.125,17.7616669583333,17.5325005416667,17.5450005,19.09291775,0.334416666666667,0.341,0.304416666666667,0.303,0.4,2.116900694,3.86372,2.98568,8.93942254152098
2017-09-30,22.83492,97686125.579891,-14.869787,-2.377155,0.14935,16.9929169375,89.9976919166667,968.159314583333,91.7916666666667,4.5805087,116.083333333333,17.1283337708333,17.3762503333333,17.62625,19.06375175,0.336041666666667,0.337666666666667,0.305166666666667,0.303,5.5,1.793696185,3.71775,2.90214,9.04789242424242
2017-10-01,22.756125,97934125.579891,-26.159894,-4.483664,0.148219,16.1408333541667,94.1526764583333,969.126123333333,97.625,4.15682682916667,61.375,16.840834125,17.1595839166667,17.67,19.02,0.368916666666667,0.343708333333333,0.306583333333333,0.303,2.6,0.974263707,3.60162,2.82866,8.59201434112762
2017-10-02,22.668535,98140125.579891,-24.557639,-3.839139,0.14818,17.4595839166667,93.1374522083333,971.097755,87.4583333333333,3.691136225,55.5416666666667,16.9033336041667,16.7450006666667,17.6095840833333,18.988750625,0.363166666666667,0.347,0.307208333333333,0.303,2,0.9619911485,3.49485,2.77588,8.98420452906469
